date,boatName,portCode,ts_in,ts_out,portName,nextPort
2012-07-14,AMSTERDAM,AS,2012-07-14 06:00:00,2012-07-14 22:00:00,AT SEA,JUNEAU
2012-07-15,AMSTERDAM,JNU,2012-07-15 12:00:00,2012-07-15 21:30:00,JUNEAU,SKAGWAY
2012-07-16,AMSTERDAM,SKG,2012-07-16 07:00:00,2012-07-16 21:00:00,SKAGWAY,ENDICOTT ARM
2012-07-17,AMSTERDAM,END,2012-07-17 09:00:00,2012-07-17 14:00:00,ENDICOTT ARM,KETCHIKAN
2012-07-18,AMSTERDAM,KTN,2012-07-18 07:00:00,2012-07-18 13:00:00,KETCHIKAN,VICTORIA
2012-07-19,AMSTERDAM,VIC,2012-07-19 20:00:00,2012-07-19 23:59:00,VICTORIA,SEATTLE
2012-07-20,AMSTERDAM,SEA,2012-07-20 07:00:00,2012-07-20 16:00:00,SEATTLE,AT SEA
2012-07-21,AMSTERDAM,AS,2012-07-21 06:00:00,2012-07-21 22:00:00,AT SEA,JUNEAU
2012-07-22,AMSTERDAM,JNU,2012-07-22 12:00:00,2012-07-22 21:30:00,JUNEAU,SKAGWAY
2012-07-23,AMSTERDAM,SKG,2012-07-23 07:00:00,2012-07-23 21:00:00,SKAGWAY,ENDICOTT ARM
2012-07-24,AMSTERDAM,END,2012-07-24 09:00:00,2012-07-24 14:00:00,ENDICOTT ARM,KETCHIKAN
2012-07-25,AMSTERDAM,KTN,2012-07-25 07:00:00,2012-07-25 13:00:00,KETCHIKAN,VICTORIA
2012-07-26,AMSTERDAM,VIC,2012-07-26 20:00:00,2012-07-26 23:59:00,VICTORIA,SEATTLE
2012-07-27,AMSTERDAM,SEA,2012-07-27 07:00:00,2012-07-27 17:00:00,SEATTLE,AT SEA
2012-07-28,AMSTERDAM,AS,2012-07-28 06:00:00,2012-07-28 22:00:00,AT SEA,KETCHIKAN
2012-07-29,AMSTERDAM,KTN,2012-07-29 08:00:00,2012-07-29 17:00:00,KETCHIKAN,TRACY ARM
2012-07-30,AMSTERDAM,TA,2012-07-30 12:00:00,2012-07-30 17:00:00,TRACY ARM,JUNEAU
2012-07-31,AMSTERDAM,JNU,2012-07-31 08:00:00,2012-07-31 22:00:00,JUNEAU,POINT SOPHIA
2012-08-01,AMSTERDAM,PTS,2012-08-01 07:00:00,2012-08-01 16:00:00,POINT SOPHIA,AT SEA
2012-08-02,AMSTERDAM,AS,2012-08-02 06:00:00,2012-08-02 22:00:00,AT SEA,ANCHORAGE
2012-08-03,AMSTERDAM,ANC,2012-08-03 07:00:00,2012-08-03 23:00:00,ANCHORAGE,HOMER
2012-08-04,AMSTERDAM,HOM,2012-08-04 10:00:00,2012-08-04 18:00:00,HOMER,KODIAK
2012-08-05,AMSTERDAM,KDK,2012-08-05 07:00:00,2012-08-05 15:00:00,KODIAK,HUBBARD GLACIER
2012-08-06,AMSTERDAM,HUB,2012-08-06 14:00:00,2012-08-06 18:00:00,HUBBARD GLACIER,SITKA
2012-08-07,AMSTERDAM,SIT,2012-08-07 10:00:00,2012-08-07 17:00:00,SITKA,AT SEA
2012-08-08,AMSTERDAM,AS,2012-08-08 06:00:00,2012-08-08 22:00:00,AT SEA,VICTORIA
2012-08-09,AMSTERDAM,VIC,2012-08-09 12:00:00,2012-08-09 23:00:00,VICTORIA,SEATTLE
2012-08-10,AMSTERDAM,SEA,2012-08-10 07:00:00,2012-08-10 17:00:00,SEATTLE,AT SEA
2012-08-11,AMSTERDAM,AS,2012-08-11 06:00:00,2012-08-11 22:00:00,AT SEA,KETCHIKAN
2012-08-12,AMSTERDAM,KTN,2012-08-12 08:00:00,2012-08-12 17:00:00,KETCHIKAN,TRACY ARM
2012-08-13,AMSTERDAM,TA,2012-08-13 12:00:00,2012-08-13 17:00:00,TRACY ARM,JUNEAU
2012-08-14,AMSTERDAM,JNU,2012-08-14 08:00:00,2012-08-14 22:00:00,JUNEAU,POINT SOPHIA
2012-08-15,AMSTERDAM,PTS,2012-08-15 07:00:00,2012-08-15 16:00:00,POINT SOPHIA,AT SEA
2012-08-16,AMSTERDAM,AS,2012-08-16 06:00:00,2012-08-16 22:00:00,AT SEA,ANCHORAGE
2012-08-17,AMSTERDAM,ANC,2012-08-17 07:00:00,2012-08-17 23:00:00,ANCHORAGE,HOMER
2012-08-18,AMSTERDAM,HOM,2012-08-18 10:00:00,2012-08-18 18:00:00,HOMER,KODIAK
2012-08-19,AMSTERDAM,KDK,2012-08-19 07:00:00,2012-08-19 15:00:00,KODIAK,HUBBARD GLACIER
2012-08-20,AMSTERDAM,HUB,2012-08-20 14:00:00,2012-08-20 18:00:00,HUBBARD GLACIER,SITKA
2012-08-21,AMSTERDAM,SIT,2012-08-21 10:00:00,2012-08-21 17:00:00,SITKA,AT SEA
2012-08-22,AMSTERDAM,AS,2012-08-22 06:00:00,2012-08-22 22:00:00,AT SEA,VICTORIA
2012-08-23,AMSTERDAM,VIC,2012-08-23 12:00:00,2012-08-23 23:00:00,VICTORIA,SEATTLE
2012-08-24,AMSTERDAM,SEA,2012-08-24 07:00:00,2012-08-24 17:00:00,SEATTLE,AT SEA
2012-08-25,AMSTERDAM,AS,2012-08-25 06:00:00,2012-08-25 22:00:00,AT SEA,KETCHIKAN
2012-08-26,AMSTERDAM,KTN,2012-08-26 08:00:00,2012-08-26 17:00:00,KETCHIKAN,TRACY ARM
2012-08-27,AMSTERDAM,TA,2012-08-27 12:00:00,2012-08-27 17:00:00,TRACY ARM,JUNEAU
2012-08-28,AMSTERDAM,JNU,2012-08-28 08:00:00,2012-08-28 22:00:00,JUNEAU,POINT SOPHIA
2012-08-29,AMSTERDAM,PTS,2012-08-29 07:00:00,2012-08-29 16:00:00,POINT SOPHIA,AT SEA
2012-08-30,AMSTERDAM,AS,2012-08-30 06:00:00,2012-08-30 22:00:00,AT SEA,ANCHORAGE
2012-08-31,AMSTERDAM,ANC,2012-08-31 07:00:00,2012-08-31 23:00:00,ANCHORAGE,HOMER
2012-09-01,AMSTERDAM,HOM,2012-09-01 10:00:00,2012-09-01 18:00:00,HOMER,KODIAK
2012-09-02,AMSTERDAM,KDK,2012-09-02 07:00:00,2012-09-02 15:00:00,KODIAK,HUBBARD GLACIER
2012-09-03,AMSTERDAM,HUB,2012-09-03 14:00:00,2012-09-03 18:00:00,HUBBARD GLACIER,SITKA
2012-09-04,AMSTERDAM,SIT,2012-09-04 10:00:00,2012-09-04 17:00:00,SITKA,AT SEA
2012-09-05,AMSTERDAM,AS,2012-09-05 06:00:00,2012-09-05 22:00:00,AT SEA,VICTORIA
2012-09-06,AMSTERDAM,VIC,2012-09-06 12:00:00,2012-09-06 23:00:00,VICTORIA,SEATTLE
2012-09-07,AMSTERDAM,SEA,2012-09-07 07:00:00,2012-09-07 17:00:00,SEATTLE,AT SEA
2012-09-08,AMSTERDAM,AS,2012-09-08 06:00:00,2012-09-08 22:00:00,AT SEA,KETCHIKAN
2012-09-09,AMSTERDAM,KTN,2012-09-09 08:00:00,2012-09-09 17:00:00,KETCHIKAN,TRACY ARM
2012-09-10,AMSTERDAM,TA,2012-09-10 12:00:00,2012-09-10 17:00:00,TRACY ARM,JUNEAU
2012-09-11,AMSTERDAM,JNU,2012-09-11 08:00:00,2012-09-11 22:00:00,JUNEAU,POINT SOPHIA
2012-09-12,AMSTERDAM,PTS,2012-09-12 07:00:00,2012-09-12 16:00:00,POINT SOPHIA,AT SEA
2012-09-13,AMSTERDAM,AS,2012-09-13 06:00:00,2012-09-13 22:00:00,AT SEA,ANCHORAGE
2012-09-14,AMSTERDAM,ANC,2012-09-14 07:00:00,2012-09-14 23:00:00,ANCHORAGE,AT SEA
2012-09-15,AMSTERDAM,AS,2012-09-15 06:00:00,2012-09-15 22:00:00,AT SEA,AT SEA
2012-09-16,AMSTERDAM,AS,2012-09-16 06:00:00,2012-09-16 22:00:00,AT SEA,GLACIER BAY
2012-09-17,AMSTERDAM,GB,2012-09-17 07:00:00,2012-09-17 17:00:00,GLACIER BAY,SITKA
2012-09-18,AMSTERDAM,SIT,2012-09-18 10:00:00,2012-09-18 17:00:00,SITKA,AT SEA
2012-09-19,AMSTERDAM,AS,2012-09-19 06:00:00,2012-09-19 22:00:00,AT SEA,VICTORIA
2012-09-20,AMSTERDAM,VIC,2012-09-20 12:00:00,2012-09-20 23:00:00,VICTORIA,SEATTLE
2012-09-21,AMSTERDAM,SEA,2012-09-21 07:00:00,2012-09-21 17:00:00,SEATTLE,
2012-06-16,ASUKA,SFO,2012-06-16 14:00:00,unknown,SAN FRANCISCO,SAN FRANCISCO
2012-06-17,ASUKA,SFO,unknown,2012-06-17 21:00:00,SAN FRANCISCO,AT SEA
2012-06-18,ASUKA,AS,2012-06-18 06:00:00,2012-06-18 22:00:00,AT SEA,AT SEA
2012-06-19,ASUKA,AS,2012-06-19 06:00:00,2012-06-19 22:00:00,AT SEA,VANCOUVER
2012-06-20,ASUKA,VAN,2012-06-20 07:00:00,2012-06-20 21:30:00,VANCOUVER,AT SEA
2012-06-21,ASUKA,AS,2012-06-21 06:00:00,2012-06-21 22:00:00,AT SEA,MISTY FJORD
2012-06-22,ASUKA,MFJ,2012-06-22 12:00:00,2012-06-22 16:00:00,MISTY FJORD,AT SEA
2012-06-23,ASUKA,AS,2012-06-23 06:00:00,2012-06-23 22:00:00,AT SEA,JUNEAU
2012-06-24,ASUKA,JNU,2012-06-24 06:00:00,2012-06-24 21:00:00,JUNEAU,SKAGWAY
2012-06-25,ASUKA,SKG,2012-06-25 07:00:00,2012-06-25 17:00:00,SKAGWAY,HUBBARD GLACIER
2012-06-26,ASUKA,HUB,2012-06-26 11:00:00,2012-06-26 15:00:00,HUBBARD GLACIER,COLLEGE FJORD
2012-06-27,ASUKA,CFJ,2012-06-27 07:00:00,2012-06-27 20:00:00,COLLEGE FJORD,SEWARD
2012-06-28,ASUKA,SEW,2012-06-28 07:00:00,2012-06-28 19:00:00,SEWARD,
2012-05-01,CARNIVAL SPIRIT,VAN,2012-05-01 08:00:00,2012-05-01 16:00:00,VANCOUVER,AT SEA
2012-05-02,CARNIVAL SPIRIT,AS,2012-05-02 06:00:00,2012-05-02 22:00:00,AT SEA,JUNEAU
2012-05-03,CARNIVAL SPIRIT,JNU,2012-05-03 14:00:00,2012-05-03 22:00:00,JUNEAU,SKAGWAY
2012-05-04,CARNIVAL SPIRIT,SKG,2012-05-04 07:00:00,2012-05-04 20:00:00,SKAGWAY,GLACIER BAY
2012-05-05,CARNIVAL SPIRIT,GB,2012-05-05 07:00:00,2012-05-05 16:00:00,GLACIER BAY,KETCHIKAN
2012-05-06,CARNIVAL SPIRIT,KTN,2012-05-06 08:00:00,2012-05-06 17:00:00,KETCHIKAN,AT SEA
2012-05-07,CARNIVAL SPIRIT,AS,2012-05-07 06:00:00,2012-05-07 22:00:00,AT SEA,SEATTLE
2012-05-08,CARNIVAL SPIRIT,SEA,2012-05-08 07:00:00,2012-05-08 16:00:00,SEATTLE,AT SEA
2012-05-09,CARNIVAL SPIRIT,AS,2012-05-09 06:00:00,2012-05-09 22:00:00,AT SEA,TRACY ARM
2012-05-10,CARNIVAL SPIRIT,TA,2012-05-10 11:00:00,2012-05-10 18:00:00,TRACY ARM,SKAGWAY
2012-05-11,CARNIVAL SPIRIT,SKG,2012-05-11 07:00:00,2012-05-11 21:00:00,SKAGWAY,JUNEAU
2012-05-12,CARNIVAL SPIRIT,JNU,2012-05-12 07:00:00,2012-05-12 15:00:00,JUNEAU,KETCHIKAN
2012-05-13,CARNIVAL SPIRIT,KTN,2012-05-13 07:00:00,2012-05-13 13:00:00,KETCHIKAN,VICTORIA
2012-05-14,CARNIVAL SPIRIT,VIC,2012-05-14 19:30:00,2012-05-14 23:59:00,VICTORIA,SEATTLE
2012-05-15,CARNIVAL SPIRIT,SEA,2012-05-15 07:00:00,2012-05-15 16:00:00,SEATTLE,AT SEA
2012-05-16,CARNIVAL SPIRIT,AS,2012-05-16 06:00:00,2012-05-16 22:00:00,AT SEA,TRACY ARM
2012-05-17,CARNIVAL SPIRIT,TA,2012-05-17 11:00:00,2012-05-17 18:00:00,TRACY ARM,SKAGWAY
2012-05-18,CARNIVAL SPIRIT,SKG,2012-05-18 07:00:00,2012-05-18 21:00:00,SKAGWAY,JUNEAU
2012-05-19,CARNIVAL SPIRIT,JNU,2012-05-19 07:00:00,2012-05-19 15:00:00,JUNEAU,KETCHIKAN
2012-05-20,CARNIVAL SPIRIT,KTN,2012-05-20 07:00:00,2012-05-20 13:00:00,KETCHIKAN,VICTORIA
2012-05-21,CARNIVAL SPIRIT,VIC,2012-05-21 19:30:00,2012-05-21 23:59:00,VICTORIA,SEATTLE
2012-05-22,CARNIVAL SPIRIT,SEA,2012-05-22 07:00:00,2012-05-22 16:00:00,SEATTLE,AT SEA
2012-05-23,CARNIVAL SPIRIT,AS,2012-05-23 06:00:00,2012-05-23 22:00:00,AT SEA,TRACY ARM
2012-05-24,CARNIVAL SPIRIT,TA,2012-05-24 11:00:00,2012-05-24 18:00:00,TRACY ARM,SKAGWAY
2012-05-25,CARNIVAL SPIRIT,SKG,2012-05-25 07:00:00,2012-05-25 21:00:00,SKAGWAY,JUNEAU
2012-05-26,CARNIVAL SPIRIT,JNU,2012-05-26 07:00:00,2012-05-26 15:00:00,JUNEAU,KETCHIKAN
2012-05-27,CARNIVAL SPIRIT,KTN,2012-05-27 07:00:00,2012-05-27 13:00:00,KETCHIKAN,VICTORIA
2012-05-28,CARNIVAL SPIRIT,VIC,2012-05-28 19:30:00,2012-05-28 23:59:00,VICTORIA,SEATTLE
2012-05-29,CARNIVAL SPIRIT,SEA,2012-05-29 07:00:00,2012-05-29 16:00:00,SEATTLE,AT SEA
2012-05-30,CARNIVAL SPIRIT,AS,2012-05-30 06:00:00,2012-05-30 22:00:00,AT SEA,TRACY ARM
2012-05-31,CARNIVAL SPIRIT,TA,2012-05-31 11:00:00,2012-05-31 18:00:00,TRACY ARM,SKAGWAY
2012-06-01,CARNIVAL SPIRIT,SKG,2012-06-01 07:00:00,2012-06-01 21:00:00,SKAGWAY,JUNEAU
2012-06-02,CARNIVAL SPIRIT,JNU,2012-06-02 07:00:00,2012-06-02 15:00:00,JUNEAU,KETCHIKAN
2012-06-03,CARNIVAL SPIRIT,KTN,2012-06-03 07:00:00,2012-06-03 13:00:00,KETCHIKAN,VICTORIA
2012-06-04,CARNIVAL SPIRIT,VIC,2012-06-04 19:30:00,2012-06-04 23:59:00,VICTORIA,SEATTLE
2012-06-05,CARNIVAL SPIRIT,SEA,2012-06-05 07:00:00,2012-06-05 16:00:00,SEATTLE,AT SEA
2012-06-06,CARNIVAL SPIRIT,AS,2012-06-06 06:00:00,2012-06-06 22:00:00,AT SEA,TRACY ARM
2012-06-07,CARNIVAL SPIRIT,TA,2012-06-07 11:00:00,2012-06-07 18:00:00,TRACY ARM,SKAGWAY
2012-06-08,CARNIVAL SPIRIT,SKG,2012-06-08 07:00:00,2012-06-08 21:00:00,SKAGWAY,JUNEAU
2012-06-09,CARNIVAL SPIRIT,JNU,2012-06-09 07:00:00,2012-06-09 15:00:00,JUNEAU,KETCHIKAN
2012-06-10,CARNIVAL SPIRIT,KTN,2012-06-10 07:00:00,2012-06-10 13:00:00,KETCHIKAN,VICTORIA
2012-06-11,CARNIVAL SPIRIT,VIC,2012-06-11 19:30:00,2012-06-11 23:59:00,VICTORIA,SEATTLE
2012-06-12,CARNIVAL SPIRIT,SEA,2012-06-12 07:00:00,2012-06-12 16:00:00,SEATTLE,AT SEA
2012-06-13,CARNIVAL SPIRIT,AS,2012-06-13 06:00:00,2012-06-13 22:00:00,AT SEA,TRACY ARM
2012-06-14,CARNIVAL SPIRIT,TA,2012-06-14 11:00:00,2012-06-14 18:00:00,TRACY ARM,SKAGWAY
2012-06-15,CARNIVAL SPIRIT,SKG,2012-06-15 07:00:00,2012-06-15 21:00:00,SKAGWAY,JUNEAU
2012-06-16,CARNIVAL SPIRIT,JNU,2012-06-16 07:00:00,2012-06-16 15:00:00,JUNEAU,KETCHIKAN
2012-06-17,CARNIVAL SPIRIT,KTN,2012-06-17 07:00:00,2012-06-17 13:00:00,KETCHIKAN,VICTORIA
2012-06-18,CARNIVAL SPIRIT,VIC,2012-06-18 19:30:00,2012-06-18 23:59:00,VICTORIA,SEATTLE
2012-06-19,CARNIVAL SPIRIT,SEA,2012-06-19 07:00:00,2012-06-19 16:00:00,SEATTLE,AT SEA
2012-06-20,CARNIVAL SPIRIT,AS,2012-06-20 06:00:00,2012-06-20 22:00:00,AT SEA,TRACY ARM
2012-06-21,CARNIVAL SPIRIT,TA,2012-06-21 11:00:00,2012-06-21 18:00:00,TRACY ARM,SKAGWAY
2012-06-22,CARNIVAL SPIRIT,SKG,2012-06-22 07:00:00,2012-06-22 21:00:00,SKAGWAY,JUNEAU
2012-06-23,CARNIVAL SPIRIT,JNU,2012-06-23 07:00:00,2012-06-23 15:00:00,JUNEAU,KETCHIKAN
2012-06-24,CARNIVAL SPIRIT,KTN,2012-06-24 07:00:00,2012-06-24 13:00:00,KETCHIKAN,VICTORIA
2012-06-25,CARNIVAL SPIRIT,VIC,2012-06-25 19:30:00,2012-06-25 23:59:00,VICTORIA,SEATTLE
2012-06-26,CARNIVAL SPIRIT,SEA,2012-06-26 07:00:00,2012-06-26 16:00:00,SEATTLE,AT SEA
2012-06-27,CARNIVAL SPIRIT,AS,2012-06-27 06:00:00,2012-06-27 22:00:00,AT SEA,TRACY ARM
2012-06-28,CARNIVAL SPIRIT,TA,2012-06-28 11:00:00,2012-06-28 18:00:00,TRACY ARM,SKAGWAY
2012-06-29,CARNIVAL SPIRIT,SKG,2012-06-29 07:00:00,2012-06-29 21:00:00,SKAGWAY,JUNEAU
2012-06-30,CARNIVAL SPIRIT,JNU,2012-06-30 07:00:00,2012-06-30 15:00:00,JUNEAU,KETCHIKAN
2012-07-01,CARNIVAL SPIRIT,KTN,2012-07-01 07:00:00,2012-07-01 13:00:00,KETCHIKAN,VICTORIA
2012-07-02,CARNIVAL SPIRIT,VIC,2012-07-02 19:30:00,2012-07-02 23:59:00,VICTORIA,SEATTLE
2012-07-03,CARNIVAL SPIRIT,SEA,2012-07-03 07:00:00,2012-07-03 16:00:00,SEATTLE,AT SEA
2012-07-04,CARNIVAL SPIRIT,AS,2012-07-04 06:00:00,2012-07-04 22:00:00,AT SEA,TRACY ARM
2012-07-05,CARNIVAL SPIRIT,TA,2012-07-05 11:00:00,2012-07-05 18:00:00,TRACY ARM,SKAGWAY
2012-07-06,CARNIVAL SPIRIT,SKG,2012-07-06 07:00:00,2012-07-06 21:00:00,SKAGWAY,JUNEAU
2012-07-07,CARNIVAL SPIRIT,JNU,2012-07-07 07:00:00,2012-07-07 15:00:00,JUNEAU,KETCHIKAN
2012-07-08,CARNIVAL SPIRIT,KTN,2012-07-08 07:00:00,2012-07-08 13:00:00,KETCHIKAN,VICTORIA
2012-07-09,CARNIVAL SPIRIT,VIC,2012-07-09 19:30:00,2012-07-09 23:59:00,VICTORIA,SEATTLE
2012-07-10,CARNIVAL SPIRIT,SEA,2012-07-10 07:00:00,2012-07-10 16:00:00,SEATTLE,AT SEA
2012-07-11,CARNIVAL SPIRIT,AS,2012-07-11 06:00:00,2012-07-11 22:00:00,AT SEA,TRACY ARM
2012-07-12,CARNIVAL SPIRIT,TA,2012-07-12 11:00:00,2012-07-12 18:00:00,TRACY ARM,SKAGWAY
2012-07-13,CARNIVAL SPIRIT,SKG,2012-07-13 07:00:00,2012-07-13 21:00:00,SKAGWAY,JUNEAU
2012-07-14,CARNIVAL SPIRIT,JNU,2012-07-14 07:00:00,2012-07-14 15:00:00,JUNEAU,KETCHIKAN
2012-07-15,CARNIVAL SPIRIT,KTN,2012-07-15 07:00:00,2012-07-15 13:00:00,KETCHIKAN,VICTORIA
2012-07-16,CARNIVAL SPIRIT,VIC,2012-07-16 19:30:00,2012-07-16 23:59:00,VICTORIA,SEATTLE
2012-07-17,CARNIVAL SPIRIT,SEA,2012-07-17 07:00:00,2012-07-17 16:00:00,SEATTLE,AT SEA
2012-07-18,CARNIVAL SPIRIT,AS,2012-07-18 06:00:00,2012-07-18 22:00:00,AT SEA,TRACY ARM
2012-07-19,CARNIVAL SPIRIT,TA,2012-07-19 11:00:00,2012-07-19 18:00:00,TRACY ARM,SKAGWAY
2012-07-20,CARNIVAL SPIRIT,SKG,2012-07-20 07:00:00,2012-07-20 21:00:00,SKAGWAY,JUNEAU
2012-07-21,CARNIVAL SPIRIT,JNU,2012-07-21 07:00:00,2012-07-21 15:00:00,JUNEAU,KETCHIKAN
2012-07-22,CARNIVAL SPIRIT,KTN,2012-07-22 07:00:00,2012-07-22 13:00:00,KETCHIKAN,VICTORIA
2012-07-23,CARNIVAL SPIRIT,VIC,2012-07-23 19:30:00,2012-07-23 23:59:00,VICTORIA,SEATTLE
